"","Cow","FARMID","Enrolldate","Tx","Age","Parity","Calv1Date","MYDO","DIMDO","SCCDO","PeakSCC","CM1","Calv2Date","DPlength","SCC","MY","TestDIMcat20"
"29",6.63068338564237,5,2018-08-15,"0",57.9934210526316,"3",2017-10-31,22.6796,288,7.45876269238096,8.32651683023953,"1",2018-10-09,55,5.53338948872752,56.699,"41-60"
"30",6.63068338564237,5,2018-08-15,"0",57.9934210526316,"3",2017-10-31,22.6796,288,7.45876269238096,8.32651683023953,"1",2018-10-09,55,6.82654522355659,48.987936,"81-100"
"31",6.63068338564237,5,2018-08-15,"0",57.9934210526316,"3",2017-10-31,22.6796,288,7.45876269238096,8.32651683023953,"1",2018-10-09,55,6.72623340235875,52.616672,"21-40"
"32",6.67582322163485,5,2018-08-22,"0",30.7565789473684,"1",2017-11-04,27.21552,291,3.73766961828337,5.40267738187228,"0",2018-10-21,60,4.14313472639153,63.50288,"61-80"
"33",6.67582322163485,5,2018-08-22,"0",30.7565789473684,"1",2017-11-04,27.21552,291,3.73766961828337,5.40267738187228,"0",2018-10-21,60,4.79579054559674,40.369688,"41-60"
"34",6.67582322163485,5,2018-08-22,"0",30.7565789473684,"1",2017-11-04,27.21552,291,3.73766961828337,5.40267738187228,"0",2018-10-21,60,4.77068462446567,47.173568,"0-20"
"35",6.68085467879022,5,2018-08-22,"0",57.4671052631579,"3",2017-10-30,9.07184,296,5.82894561761021,6.10702288774225,"0",2018-10-14,53,2.94443897916644,56.245408,"81-100"
"36",6.68085467879022,5,2018-08-22,"0",57.4671052631579,"3",2017-10-30,9.07184,296,5.82894561761021,6.10702288774225,"0",2018-10-14,53,1.94591014905531,48.987936,"21-40"
"37",6.68085467879022,5,2018-08-22,"0",57.4671052631579,"3",2017-10-30,9.07184,296,5.82894561761021,6.10702288774225,"0",2018-10-14,53,3.04452243772342,49.441528,"41-60"
"38",6.68210859744981,5,2018-08-22,"1",44.1118421052632,"2",2017-11-06,29.937072,289,6.48004456192665,6.48004456192665,"0",2018-10-10,49,4.00733318523247,65.77084,"41-60"
"39",6.68210859744981,5,2018-08-22,"1",44.1118421052632,"2",2017-11-06,29.937072,289,6.48004456192665,6.48004456192665,"0",2018-10-10,49,3.52636052461616,61.688512,"21-40"
"40",6.68210859744981,5,2018-08-22,"1",44.1118421052632,"2",2017-11-06,29.937072,289,6.48004456192665,6.48004456192665,"0",2018-10-10,49,4.40671924726425,54.43104,"81-100"
"41",6.71052310945243,4,2018-08-20,"1",34.0789473684211,"1",2017-09-26,29.937072,328,4.14313472639153,5.85507192220243,"1",2018-10-21,62,4.97673374242057,24.94756,"0-20"
"42",6.71052310945243,4,2018-08-20,"1",34.0789473684211,"1",2017-09-26,29.937072,328,4.14313472639153,5.85507192220243,"1",2018-10-21,62,3.40119738166216,61.688512,"61-80"
"43",6.71052310945243,4,2018-08-20,"1",34.0789473684211,"1",2017-09-26,29.937072,328,4.14313472639153,5.85507192220243,"1",2018-10-21,62,2.63905732961526,61.688512,"21-40"
"44",6.71052310945243,4,2018-08-20,"1",34.0789473684211,"1",2017-09-26,29.937072,328,4.14313472639153,5.85507192220243,"1",2018-10-21,62,4.46590811865458,49.89512,"81-100"
"45",6.71174039505618,5,2018-08-15,"0",30.4276315789474,"1",2017-10-21,31.75144,298,4.38202663467388,5.19295685089021,"1",2018-10-08,54,4.15888308335967,32.658624,"21-40"
"46",6.71174039505618,5,2018-08-15,"0",30.4276315789474,"1",2017-10-21,31.75144,298,4.38202663467388,5.19295685089021,"1",2018-10-08,54,3.40119738166216,43.998424,"41-60"
"47",6.71174039505618,5,2018-08-15,"0",30.4276315789474,"1",2017-10-21,31.75144,298,4.38202663467388,5.19295685089021,"1",2018-10-08,54,4.11087386417331,39.008912,"81-100"
"48",6.75925527066369,4,2018-08-13,"0",69.8026315789474,"4",2017-10-26,19.050864,291,4.81218435537242,5.12989871492307,"0",2018-10-10,58,8.13944052187461,43.998424,"0-20"
"49",6.75925527066369,4,2018-08-13,"0",69.8026315789474,"4",2017-10-26,19.050864,291,4.81218435537242,5.12989871492307,"0",2018-10-10,58,4.02535169073515,61.688512,"61-80"
"50",6.75925527066369,4,2018-08-13,"0",69.8026315789474,"4",2017-10-26,19.050864,291,4.81218435537242,5.12989871492307,"0",2018-10-10,58,2.30258509299405,68.492392,"41-60"
"51",6.76041469108343,5,2018-08-15,"1",45.8223684210526,"2",2017-10-13,26.308336,306,5.32787616878958,5.89715386763674,"1",2018-10-09,55,6.61740297797448,50.802304,"81-100"
"52",6.76041469108343,5,2018-08-15,"1",45.8223684210526,"2",2017-10-13,26.308336,306,5.32787616878958,5.89715386763674,"1",2018-10-09,55,6.39692965521615,63.50288,"21-40"
"53",6.76041469108343,5,2018-08-15,"1",45.8223684210526,"2",2017-10-13,26.308336,306,5.32787616878958,5.89715386763674,"1",2018-10-09,55,6.61606518513282,60.327736,"41-60"
"54",6.7696419768525,5,2018-08-22,"1",53.4868421052632,"2",2017-07-19,10.886208,399,5.71702770140622,5.71702770140622,"0",2018-10-21,60,4.60517018598809,56.245408,"0-20"
"55",6.7696419768525,5,2018-08-22,"1",53.4868421052632,"2",2017-07-19,10.886208,399,5.71702770140622,5.71702770140622,"0",2018-10-21,60,2.19722457733622,57.606184,"41-60"
"56",6.7696419768525,5,2018-08-22,"1",53.4868421052632,"2",2017-07-19,10.886208,399,5.71702770140622,5.71702770140622,"0",2018-10-21,60,3.76120011569356,56.245408,"61-80"
"57",6.77422388635761,4,2018-08-20,"1",37.5986842105263,"1",2017-10-14,38.101728,310,2.56494935746154,3.87120101090789,"0",2018-10-19,60,5.78689738136671,33.112216,"0-20"
"58",6.77422388635761,4,2018-08-20,"1",37.5986842105263,"1",2017-10-14,38.101728,310,2.56494935746154,3.87120101090789,"0",2018-10-19,60,2.30258509299405,43.998424,"41-60"
"59",6.77422388635761,4,2018-08-20,"1",37.5986842105263,"1",2017-10-14,38.101728,310,2.56494935746154,3.87120101090789,"0",2018-10-19,60,0,49.441528,"61-80"
"60",6.77422388635761,4,2018-08-20,"1",37.5986842105263,"1",2017-10-14,38.101728,310,2.56494935746154,3.87120101090789,"0",2018-10-19,60,3.2188758248682,31.75144,"81-100"
"61",6.77878489768518,5,2018-08-22,"1",78.4868421052632,"4",2017-11-02,25.401152,293,4.66343909411207,7.42177579364465,"0",2018-10-20,59,4.83628190695148,24.493968,"0-20"
"62",6.77878489768518,5,2018-08-22,"1",78.4868421052632,"4",2017-11-02,25.401152,293,4.66343909411207,7.42177579364465,"0",2018-10-20,59,6.64768837356333,27.21552,"41-60"
"63",6.77878489768518,5,2018-08-22,"1",78.4868421052632,"4",2017-11-02,25.401152,293,4.66343909411207,7.42177579364465,"0",2018-10-20,59,6.08904487544685,32.658624,"61-80"
"64",6.78219205600679,5,2018-08-15,"1",31.875,"1",2017-10-03,29.029888,316,1.94591014905531,3.09104245335832,"0",2018-10-11,57,2.484906649788,56.699,"41-60"
"65",6.78219205600679,5,2018-08-15,"1",31.875,"1",2017-10-03,29.029888,316,1.94591014905531,3.09104245335832,"0",2018-10-11,57,2.07944154167984,54.43104,"21-40"
"66",6.78219205600679,5,2018-08-15,"1",31.875,"1",2017-10-03,29.029888,316,1.94591014905531,3.09104245335832,"0",2018-10-11,57,4.8283137373023,51.709488,"81-100"
"67",6.87212810133899,5,2018-08-22,"0",45.3289473684211,"2",2017-10-30,19.958048,296,4.27666611901606,5.59842195899838,"0",2018-10-19,58,3.3322045101752,36.28736,"0-20"
"68",6.87212810133899,5,2018-08-22,"0",45.3289473684211,"2",2017-10-30,19.958048,296,4.27666611901606,5.59842195899838,"0",2018-10-19,58,5.06259503302697,41.730464,"61-80"
"69",6.87212810133899,5,2018-08-22,"0",45.3289473684211,"2",2017-10-30,19.958048,296,4.27666611901606,5.59842195899838,"0",2018-10-19,58,4.26267987704132,42.184056,"41-60"
"70",6.880384082186,4,2018-08-13,"1",47.5,"2",2017-09-17,27.21552,330,5.13579843705026,7.23417717974985,"0",2018-10-09,57,0,54.884632,"0-20"
"71",6.880384082186,4,2018-08-13,"1",47.5,"2",2017-09-17,27.21552,330,5.13579843705026,7.23417717974985,"0",2018-10-09,57,2.99573227355399,61.688512,"41-60"
"72",6.880384082186,4,2018-08-13,"1",47.5,"2",2017-09-17,27.21552,330,5.13579843705026,7.23417717974985,"0",2018-10-09,57,3.87120101090789,57.606184,"61-80"
"73",6.88755257166462,4,2018-08-20,"0",55.6578947368421,"2",2017-06-14,27.21552,432,4.89034912822175,5.4249500174814,"0",2018-10-16,57,5.6937321388027,38.55532,"0-20"
"74",6.88755257166462,4,2018-08-20,"0",55.6578947368421,"2",2017-06-14,27.21552,432,4.89034912822175,5.4249500174814,"0",2018-10-16,57,5.81413053182507,52.16308,"41-60"
"75",6.88755257166462,4,2018-08-20,"0",55.6578947368421,"2",2017-06-14,27.21552,432,4.89034912822175,5.4249500174814,"0",2018-10-16,57,6.06610809010375,54.884632,"61-80"
"76",6.90073066404517,4,2018-08-13,"1",57.0065789473684,"3",2017-10-24,34.472992,293,0,4.97673374242057,"0",2018-10-12,60,0,43.09124,"0-20"
"77",6.90073066404517,4,2018-08-13,"1",57.0065789473684,"3",2017-10-24,34.472992,293,0,4.97673374242057,"0",2018-10-12,60,4.23410650459726,60.327736,"41-60"
"78",6.90073066404517,4,2018-08-13,"1",57.0065789473684,"3",2017-10-24,34.472992,293,0,4.97673374242057,"0",2018-10-12,60,3.04452243772342,58.96696,"61-80"
"79",6.90875477931522,5,2018-08-22,"1",31.25,"1",2017-11-04,20.865232,291,4.43081679884331,5.23644196282995,"0",2018-10-19,58,5.25749537202778,59.874144,"61-80"
"80",6.90875477931522,5,2018-08-22,"1",31.25,"1",2017-11-04,20.865232,291,4.43081679884331,5.23644196282995,"0",2018-10-19,58,3.71357206670431,62.142104,"41-60"
"81",6.90875477931522,5,2018-08-22,"1",31.25,"1",2017-11-04,20.865232,291,4.43081679884331,5.23644196282995,"0",2018-10-19,58,3.73766961828337,49.89512,"0-20"
"82",6.95749737087695,5,2018-08-15,"0",46.6118421052632,"2",2017-10-14,26.308336,305,5.00394630594546,5.14749447681345,"0",2018-10-07,53,4.33073334028633,61.23492,"41-60"
"83",6.95749737087695,5,2018-08-15,"0",46.6118421052632,"2",2017-10-14,26.308336,305,5.00394630594546,5.14749447681345,"0",2018-10-07,53,4.38202663467388,57.152592,"81-100"
"84",6.95749737087695,5,2018-08-15,"0",46.6118421052632,"2",2017-10-14,26.308336,305,5.00394630594546,5.14749447681345,"0",2018-10-07,53,4.46590811865458,58.059776,"21-40"
"85",7.01121398735037,4,2018-08-20,"0",49.8026315789474,"2",2017-07-20,24.493968,396,2.89037175789616,5.37989735354046,"0",2018-10-23,64,7.23849684089437,62.142104,"81-100"
"86",7.01121398735037,4,2018-08-20,"0",49.8026315789474,"2",2017-07-20,24.493968,396,2.89037175789616,5.37989735354046,"0",2018-10-23,64,4.07753744390572,71.213944,"21-40"
"87",7.01121398735037,4,2018-08-20,"0",49.8026315789474,"2",2017-07-20,24.493968,396,2.89037175789616,5.37989735354046,"0",2018-10-23,64,5.27299955856375,71.213944,"61-80"
"88",7.0343879299155,5,2018-08-15,"0",31.5131578947368,"1",2017-10-22,22.6796,297,4.86753445045558,4.969813299576,"0",2018-10-11,57,4.51085950651685,51.709488,"81-100"
"89",7.0343879299155,5,2018-08-15,"0",31.5131578947368,"1",2017-10-22,22.6796,297,4.86753445045558,4.969813299576,"0",2018-10-11,57,4.46590811865458,45.3592,"21-40"
"90",7.0343879299155,5,2018-08-15,"0",31.5131578947368,"1",2017-10-22,22.6796,297,4.86753445045558,4.969813299576,"0",2018-10-11,57,4.11087386417331,53.070264,"41-60"
"91",7.06219163228656,5,2018-08-22,"0",32.7631578947368,"1",2017-11-05,28.122704,290,2.77258872223978,6.13988455222626,"0",2018-10-22,61,6.52941883826223,68.0388,"61-80"
"92",7.06219163228656,5,2018-08-22,"0",32.7631578947368,"1",2017-11-05,28.122704,290,2.77258872223978,6.13988455222626,"0",2018-10-22,61,2.56494935746154,60.327736,"41-60"
"93",7.06219163228656,5,2018-08-22,"0",32.7631578947368,"1",2017-11-05,28.122704,290,2.77258872223978,6.13988455222626,"0",2018-10-22,61,3.80666248977032,46.266384,"0-20"
"94",7.06817200038804,5,2018-08-15,"1",21.5789473684211,"1",2017-07-05,19.050864,406,2.83321334405622,5.25227342804663,"0",2018-09-27,43,4.36944785246702,28.122704,"0-20"
"95",7.06817200038804,5,2018-08-15,"1",21.5789473684211,"1",2017-07-05,19.050864,406,2.83321334405622,5.25227342804663,"0",2018-09-27,43,7.81923445385907,53.070264,"61-80"
"96",7.06817200038804,5,2018-08-15,"1",21.5789473684211,"1",2017-07-05,19.050864,406,2.83321334405622,5.25227342804663,"0",2018-09-27,43,6.81783057145415,48.987936,"21-40"
"97",7.12125245324454,5,2018-08-15,"1",40.1973684210526,"1",2017-07-06,29.937072,405,3.80666248977032,6.48004456192665,"0",2018-10-09,55,3.61091791264422,45.3592,"81-100"
"98",7.12125245324454,5,2018-08-15,"1",40.1973684210526,"1",2017-07-06,29.937072,405,3.80666248977032,6.48004456192665,"0",2018-10-09,55,2.77258872223978,53.070264,"41-60"
"99",7.12125245324454,5,2018-08-15,"1",40.1973684210526,"1",2017-07-06,29.937072,405,3.80666248977032,6.48004456192665,"0",2018-10-09,55,5.25227342804663,52.616672,"21-40"
"100",7.12447826249342,4,2018-08-20,"0",82.5,"4",2017-09-29,29.937072,325,4.53259949315326,6.53958595561767,"0",2018-10-11,52,7.2848209125686,61.688512,"61-80"
"101",7.12447826249342,4,2018-08-20,"0",82.5,"4",2017-09-29,29.937072,325,4.53259949315326,6.53958595561767,"0",2018-10-11,52,0,56.245408,"41-60"
"102",7.12447826249342,4,2018-08-20,"0",82.5,"4",2017-09-29,29.937072,325,4.53259949315326,6.53958595561767,"0",2018-10-11,52,4.17438726989564,43.998424,"0-20"
"103",7.12689080889881,5,2018-08-22,"0",55.921052631579,"3",2017-11-10,25.401152,285,5.01727983681492,5.56068163101553,"0",2018-10-17,56,4.0943445622221,53.070264,"41-60"
"104",7.12689080889881,5,2018-08-22,"0",55.921052631579,"3",2017-11-10,25.401152,285,5.01727983681492,5.56068163101553,"0",2018-10-17,56,4.86753445045558,49.89512,"81-100"
"105",7.12689080889881,5,2018-08-22,"0",55.921052631579,"3",2017-11-10,25.401152,285,5.01727983681492,5.56068163101553,"0",2018-10-17,56,3.8286413964891,50.802304,"0-20"
"106",7.15383380157884,5,2018-08-15,"0",71.7434210526316,"4",2017-09-21,19.050864,328,5.12989871492307,5.5834963087817,"0",2018-09-27,43,4.85981240436167,29.029888,"0-20"
"107",7.15383380157884,5,2018-08-15,"0",71.7434210526316,"4",2017-09-21,19.050864,328,5.12989871492307,5.5834963087817,"0",2018-09-27,43,3.63758615972639,48.987936,"21-40"
"108",7.15383380157884,5,2018-08-15,"0",71.7434210526316,"4",2017-09-21,19.050864,328,5.12989871492307,5.5834963087817,"0",2018-09-27,43,4.39444915467244,36.740952,"61-80"
"109",7.17625453201714,5,2018-08-15,"0",36.9736842105263,"1",2017-10-24,37.194544,295,3.63758615972639,6.20859002609663,"0",2018-10-11,57,2.484906649788,56.245408,"21-40"
"110",7.17625453201714,5,2018-08-15,"0",36.9736842105263,"1",2017-10-24,37.194544,295,3.63758615972639,6.20859002609663,"0",2018-10-11,57,4.02535169073515,56.245408,"81-100"
"111",7.17625453201714,5,2018-08-15,"0",36.9736842105263,"1",2017-10-24,37.194544,295,3.63758615972639,6.20859002609663,"0",2018-10-11,57,2.70805020110221,60.327736,"41-60"
"112",7.18765716411496,5,2018-08-15,"0",65.1315789473684,"3",2017-07-25,20.865232,386,4.72738781871234,6.19031540585315,"0",2018-10-03,49,3.3322045101752,58.059776,"81-100"
"113",7.18765716411496,5,2018-08-15,"0",65.1315789473684,"3",2017-07-25,20.865232,386,4.72738781871234,6.19031540585315,"0",2018-10-03,49,3.04452243772342,61.23492,"61-80"
